# i j l theta_ijl interval road_class
11 17 8 0.80 11:00-11:30 urban
11 17 9 0.70 11:30-12:00 urban
11 18 0 0.65 07:00-07:30 urban
11 18 1 0.50 07:30-08:00 urban
11 18 2 0.40 08:00-08:30 urban
11 18 3 0.45 08:30-09:00 urban
11 18 4 0.60 09:00-09:30 urban
11 18 5 0.70 09:30-10:00 urban
11 18 6 0.80 10:00-10:30 urban
11 18 7 0.85 10:30-11:00 urban
11 18 8 0.80 11:00-11:30 urban
11 18 9 0.70 11:30-12:00 urban
11 19 0 0.65 07:00-07:30 urban
11 19 1 0.50 07:30-08:00 urban
11 19 2 0.40 08:00-08:30 urban
11 19 3 0.45 08:30-09:00 urban
11 19 4 0.60 09:00-09:30 urban
11 19 5 0.70 09:30-10:00 urban
11 19 6 0.80 10:00-10:30 urban
11 19 7 0.85 10:30-11:00 urban
11 19 8 0.80 11:00-11:30 urban
11 19 9 0.70 11:30-12:00 urban
11 20 0 0.72 07:00-07:30 suburban
11 20 1 0.60 07:30-08:00 suburban
11 20 2 0.50 08:00-08:30 suburban
11 20 3 0.55 08:30-09:00 suburban
11 20 4 0.68 09:00-09:30 suburban
11 20 5 0.78 09:30-10:00 suburban
11 20 6 0.86 10:00-10:30 suburban
11 20 7 0.90 10:30-11:00 suburban
11 20 8 0.86 11:00-11:30 suburban
11 20 9 0.78 11:30-12:00 suburban
11 21 0 0.65 07:00-07:30 urban
11 21 1 0.50 07:30-08:00 urban
11 21 2 0.40 08:00-08:30 urban
11 21 3 0.45 08:30-09:00 urban
11 21 4 0.60 09:00-09:30 urban
11 21 5 0.70 09:30-10:00 urban
11 21 6 0.80 10:00-10:30 urban
11 21 7 0.85 10:30-11:00 urban
11 21 8 0.80 11:00-11:30 urban
11 21 9 0.70 11:30-12:00 urban
11 22 0 0.72 07:00-07:30 suburban
11 22 1 0.60 07:30-08:00 suburban
11 22 2 0.50 08:00-08:30 suburban
11 22 3 0.55 08:30-09:00 suburban
11 22 4 0.68 09:00-09:30 suburban
11 22 5 0.78 09:30-10:00 suburban
11 22 6 0.86 10:00-10:30 suburban
11 22 7 0.90 10:30-11:00 suburban
11 22 8 0.86 11:00-11:30 suburban
11 22 9 0.78 11:30-12:00 suburban
11 23 0 0.72 07:00-07:30 suburban
11 23 1 0.60 07:30-08:00 suburban
11 23 2 0.50 08:00-08:30 suburban
11 23 3 0.55 08:30-09:00 suburban
11 23 4 0.68 09:00-09:30 suburban
11 23 5 0.78 09:30-10:00 suburban
11 23 6 0.86 10:00-10:30 suburban
11 23 7 0.90 10:30-11:00 suburban
11 23 8 0.86 11:00-11:30 suburban
11 23 9 0.78 11:30-12:00 suburban
11 24 0 0.65 07:00-07:30 urban
11 24 1 0.50 07:30-08:00 urban
11 24 2 0.40 08:00-08:30 urban
11 24 3 0.45 08:30-09:00 urban
11 24 4 0.60 09:00-09:30 urban
11 24 5 0.70 09:30-10:00 urban
11 24 6 0.80 10:00-10:30 urban
11 24 7 0.85 10:30-11:00 urban
11 24 8 0.80 11:00-11:30 urban
11 24 9 0.70 11:30-12:00 urban
11 25 0 0.80 07:00-07:30 arterial
11 25 1 0.70 07:30-08:00 arterial
11 25 2 0.60 08:00-08:30 arterial
11 25 3 0.65 08:30-09:00 arterial
11 25 4 0.75 09:00-09:30 arterial
11 25 5 0.82 09:30-10:00 arterial
11 25 6 0.90 10:00-10:30 arterial
11 25 7 0.95 10:30-11:00 arterial
11 25 8 0.90 11:00-11:30 arterial
11 25 9 0.82 11:30-12:00 arterial
11 26 0 0.80 07:00-07:30 arterial
11 26 1 0.70 07:30-08:00 arterial
11 26 2 0.60 08:00-08:30 arterial
11 26 3 0.65 08:30-09:00 arterial
11 26 4 0.75 09:00-09:30 arterial
11 26 5 0.82 09:30-10:00 arterial
11 26 6 0.90 10:00-10:30 arterial
11 26 7 0.95 10:30-11:00 arterial
11 26 8 0.90 11:00-11:30 arterial
11 26 9 0.82 11:30-12:00 arterial
11 27 0 0.65 07:00-07:30 urban
11 27 1 0.50 07:30-08:00 urban
11 27 2 0.40 08:00-08:30 urban
11 27 3 0.45 08:30-09:00 urban
11 27 4 0.60 09:00-09:30 urban
11 27 5 0.70 09:30-10:00 urban
11 27 6 0.80 10:00-10:30 urban
11 27 7 0.85 10:30-11:00 urban
11 27 8 0.80 11:00-11:30 urban
11 27 9 0.70 11:30-12:00 urban
11 28 0 0.72 07:00-07:30 suburban
11 28 1 0.60 07:30-08:00 suburban
11 28 2 0.50 08:00-08:30 suburban
11 28 3 0.55 08:30-09:00 suburban
11 28 4 0.68 09:00-09:30 suburban
11 28 5 0.78 09:30-10:00 suburban
11 28 6 0.86 10:00-10:30 suburban
11 28 7 0.90 10:30-11:00 suburban
11 28 8 0.86 11:00-11:30 suburban
11 28 9 0.78 11:30-12:00 suburban
11 29 0 0.72 07:00-07:30 suburban
11 29 1 0.60 07:30-08:00 suburban
11 29 2 0.50 08:00-08:30 suburban
11 29 3 0.55 08:30-09:00 suburban
11 29 4 0.68 09:00-09:30 suburban
11 29 5 0.78 09:30-10:00 suburban
11 29 6 0.86 10:00-10:30 suburban
11 29 7 0.90 10:30-11:00 suburban
11 29 8 0.86 11:00-11:30 suburban
11 29 9 0.78 11:30-12:00 suburban
11 30 0 0.72 07:00-07:30 suburban
11 30 1 0.60 07:30-08:00 suburban
11 30 2 0.50 08:00-08:30 suburban
11 30 3 0.55 08:30-09:00 suburban
11 30 4 0.68 09:00-09:30 suburban
11 30 5 0.78 09:30-10:00 suburban
11 30 6 0.86 10:00-10:30 suburban
11 30 7 0.90 10:30-11:00 suburban
11 30 8 0.86 11:00-11:30 suburban
11 30 9 0.78 11:30-12:00 suburban
11 31 0 0.65 07:00-07:30 urban
11 31 1 0.50 07:30-08:00 urban
11 31 2 0.40 08:00-08:30 urban
11 31 3 0.45 08:30-09:00 urban
11 31 4 0.60 09:00-09:30 urban
11 31 5 0.70 09:30-10:00 urban
11 31 6 0.80 10:00-10:30 urban
11 31 7 0.85 10:30-11:00 urban
11 31 8 0.80 11:00-11:30 urban
11 31 9 0.70 11:30-12:00 urban
11 32 0 0.65 07:00-07:30 urban
11 32 1 0.50 07:30-08:00 urban
11 32 2 0.40 08:00-08:30 urban
11 32 3 0.45 08:30-09:00 urban
11 32 4 0.60 09:00-09:30 urban
11 32 5 0.70 09:30-10:00 urban
11 32 6 0.80 10:00-10:30 urban
11 32 7 0.85 10:30-11:00 urban
11 32 8 0.80 11:00-11:30 urban
11 32 9 0.70 11:30-12:00 urban
11 33 0 0.72 07:00-07:30 suburban
11 33 1 0.60 07:30-08:00 suburban
11 33 2 0.50 08:00-08:30 suburban
11 33 3 0.55 08:30-09:00 suburban
11 33 4 0.68 09:00-09:30 suburban
11 33 5 0.78 09:30-10:00 suburban
11 33 6 0.86 10:00-10:30 suburban
11 33 7 0.90 10:30-11:00 suburban
11 33 8 0.86 11:00-11:30 suburban
11 33 9 0.78 11:30-12:00 suburban
11 34 0 0.65 07:00-07:30 urban
11 34 1 0.50 07:30-08:00 urban
11 34 2 0.40 08:00-08:30 urban
11 34 3 0.45 08:30-09:00 urban
11 34 4 0.60 09:00-09:30 urban
11 34 5 0.70 09:30-10:00 urban
11 34 6 0.80 10:00-10:30 urban
11 34 7 0.85 10:30-11:00 urban
11 34 8 0.80 11:00-11:30 urban
11 34 9 0.70 11:30-12:00 urban
11 35 0 0.65 07:00-07:30 urban
11 35 1 0.50 07:30-08:00 urban
11 35 2 0.40 08:00-08:30 urban
11 35 3 0.45 08:30-09:00 urban
11 35 4 0.60 09:00-09:30 urban
11 35 5 0.70 09:30-10:00 urban
11 35 6 0.80 10:00-10:30 urban
11 35 7 0.85 10:30-11:00 urban
11 35 8 0.80 11:00-11:30 urban
11 35 9 0.70 11:30-12:00 urban
11 36 0 0.65 07:00-07:30 urban
11 36 1 0.50 07:30-08:00 urban
11 36 2 0.40 08:00-08:30 urban
11 36 3 0.45 08:30-09:00 urban
11 36 4 0.60 09:00-09:30 urban
11 36 5 0.70 09:30-10:00 urban
11 36 6 0.80 10:00-10:30 urban
11 36 7 0.85 10:30-11:00 urban
11 36 8 0.80 11:00-11:30 urban
11 36 9 0.70 11:30-12:00 urban
11 37 0 0.80 07:00-07:30 arterial
11 37 1 0.70 07:30-08:00 arterial
11 37 2 0.60 08:00-08:30 arterial
11 37 3 0.65 08:30-09:00 arterial
11 37 4 0.75 09:00-09:30 arterial
11 37 5 0.82 09:30-10:00 arterial
11 37 6 0.90 10:00-10:30 arterial
11 37 7 0.95 10:30-11:00 arterial
11 37 8 0.90 11:00-11:30 arterial
11 37 9 0.82 11:30-12:00 arterial
11 38 0 0.72 07:00-07:30 suburban
11 38 1 0.60 07:30-08:00 suburban
11 38 2 0.50 08:00-08:30 suburban
11 38 3 0.55 08:30-09:00 suburban
11 38 4 0.68 09:00-09:30 suburban
11 38 5 0.78 09:30-10:00 suburban
11 38 6 0.86 10:00-10:30 suburban
11 38 7 0.90 10:30-11:00 suburban
11 38 8 0.86 11:00-11:30 suburban
11 38 9 0.78 11:30-12:00 suburban
11 39 0 0.72 07:00-07:30 suburban
11 39 1 0.60 07:30-08:00 suburban
11 39 2 0.50 08:00-08:30 suburban
11 39 3 0.55 08:30-09:00 suburban
11 39 4 0.68 09:00-09:30 suburban
11 39 5 0.78 09:30-10:00 suburban
11 39 6 0.86 10:00-10:30 suburban
11 39 7 0.90 10:30-11:00 suburban
11 39 8 0.86 11:00-11:30 suburban
11 39 9 0.78 11:30-12:00 suburban
11 40 0 0.80 07:00-07:30 arterial
11 40 1 0.70 07:30-08:00 arterial
11 40 2 0.60 08:00-08:30 arterial
11 40 3 0.65 08:30-09:00 arterial
11 40 4 0.75 09:00-09:30 arterial
11 40 5 0.82 09:30-10:00 arterial
11 40 6 0.90 10:00-10:30 arterial
11 40 7 0.95 10:30-11:00 arterial
11 40 8 0.90 11:00-11:30 arterial
11 40 9 0.82 11:30-12:00 arterial
11 41 0 0.65 07:00-07:30 urban
11 41 1 0.50 07:30-08:00 urban
11 41 2 0.40 08:00-08:30 urban
11 41 3 0.45 08:30-09:00 urban
11 41 4 0.60 09:00-09:30 urban
11 41 5 0.70 09:30-10:00 urban
11 41 6 0.80 10:00-10:30 urban
11 41 7 0.85 10:30-11:00 urban
11 41 8 0.80 11:00-11:30 urban
11 41 9 0.70 11:30-12:00 urban
11 42 0 0.65 07:00-07:30 urban
11 42 1 0.50 07:30-08:00 urban
11 42 2 0.40 08:00-08:30 urban
11 42 3 0.45 08:30-09:00 urban
11 42 4 0.60 09:00-09:30 urban
11 42 5 0.70 09:30-10:00 urban
11 42 6 0.80 10:00-10:30 urban
11 42 7 0.85 10:30-11:00 urban
11 42 8 0.80 11:00-11:30 urban
11 42 9 0.70 11:30-12:00 urban
11 43 0 0.72 07:00-07:30 suburban
11 43 1 0.60 07:30-08:00 suburban
11 43 2 0.50 08:00-08:30 suburban
11 43 3 0.55 08:30-09:00 suburban
11 43 4 0.68 09:00-09:30 suburban
11 43 5 0.78 09:30-10:00 suburban
11 43 6 0.86 10:00-10:30 suburban
11 43 7 0.90 10:30-11:00 suburban
11 43 8 0.86 11:00-11:30 suburban
11 43 9 0.78 11:30-12:00 suburban
11 44 0 0.72 07:00-07:30 suburban
11 44 1 0.60 07:30-08:00 suburban
11 44 2 0.50 08:00-08:30 suburban
11 44 3 0.55 08:30-09:00 suburban
11 44 4 0.68 09:00-09:30 suburban
11 44 5 0.78 09:30-10:00 suburban
11 44 6 0.86 10:00-10:30 suburban
11 44 7 0.90 10:30-11:00 suburban
11 44 8 0.86 11:00-11:30 suburban
11 44 9 0.78 11:30-12:00 suburban
11 45 0 0.80 07:00-07:30 arterial
11 45 1 0.70 07:30-08:00 arterial
11 45 2 0.60 08:00-08:30 arterial
11 45 3 0.65 08:30-09:00 arterial
11 45 4 0.75 09:00-09:30 arterial
11 45 5 0.82 09:30-10:00 arterial
11 45 6 0.90 10:00-10:30 arterial
11 45 7 0.95 10:30-11:00 arterial
11 45 8 0.90 11:00-11:30 arterial
11 45 9 0.82 11:30-12:00 arterial
11 46 0 0.72 07:00-07:30 suburban
11 46 1 0.60 07:30-08:00 suburban
11 46 2 0.50 08:00-08:30 suburban
11 46 3 0.55 08:30-09:00 suburban
11 46 4 0.68 09:00-09:30 suburban
11 46 5 0.78 09:30-10:00 suburban
11 46 6 0.86 10:00-10:30 suburban
11 46 7 0.90 10:30-11:00 suburban
11 46 8 0.86 11:00-11:30 suburban
11 46 9 0.78 11:30-12:00 suburban
11 47 0 0.72 07:00-07:30 suburban
11 47 1 0.60 07:30-08:00 suburban
11 47 2 0.50 08:00-08:30 suburban
11 47 3 0.55 08:30-09:00 suburban
11 47 4 0.68 09:00-09:30 suburban
11 47 5 0.78 09:30-10:00 suburban
11 47 6 0.86 10:00-10:30 suburban
11 47 7 0.90 10:30-11:00 suburban
11 47 8 0.86 11:00-11:30 suburban
11 47 9 0.78 11:30-12:00 suburban
11 48 0 0.65 07:00-07:30 urban
11 48 1 0.50 07:30-08:00 urban
11 48 2 0.40 08:00-08:30 urban
11 48 3 0.45 08:30-09:00 urban
11 48 4 0.60 09:00-09:30 urban
11 48 5 0.70 09:30-10:00 urban
11 48 6 0.80 10:00-10:30 urban
11 48 7 0.85 10:30-11:00 urban
11 48 8 0.80 11:00-11:30 urban
11 48 9 0.70 11:30-12:00 urban
11 49 0 0.72 07:00-07:30 suburban
11 49 1 0.60 07:30-08:00 suburban
11 49 2 0.50 08:00-08:30 suburban
11 49 3 0.55 08:30-09:00 suburban
11 49 4 0.68 09:00-09:30 suburban
11 49 5 0.78 09:30-10:00 suburban
11 49 6 0.86 10:00-10:30 suburban
11 49 7 0.90 10:30-11:00 suburban
11 49 8 0.86 11:00-11:30 suburban
11 49 9 0.78 11:30-12:00 suburban
11 50 0 0.65 07:00-07:30 urban
11 50 1 0.50 07:30-08:00 urban
11 50 2 0.40 08:00-08:30 urban
11 50 3 0.45 08:30-09:00 urban
11 50 4 0.60 09:00-09:30 urban
11 50 5 0.70 09:30-10:00 urban
11 50 6 0.80 10:00-10:30 urban
11 50 7 0.85 10:30-11:00 urban
11 50 8 0.80 11:00-11:30 urban
11 50 9 0.70 11:30-12:00 urban
11 51 0 0.65 07:00-07:30 urban
11 51 1 0.50 07:30-08:00 urban
11 51 2 0.40 08:00-08:30 urban
11 51 3 0.45 08:30-09:00 urban
11 51 4 0.60 09:00-09:30 urban
11 51 5 0.70 09:30-10:00 urban
11 51 6 0.80 10:00-10:30 urban
11 51 7 0.85 10:30-11:00 urban
11 51 8 0.80 11:00-11:30 urban
11 51 9 0.70 11:30-12:00 urban
11 52 0 0.72 07:00-07:30 suburban
11 52 1 0.60 07:30-08:00 suburban
11 52 2 0.50 08:00-08:30 suburban
11 52 3 0.55 08:30-09:00 suburban
11 52 4 0.68 09:00-09:30 suburban
11 52 5 0.78 09:30-10:00 suburban
11 52 6 0.86 10:00-10:30 suburban
11 52 7 0.90 10:30-11:00 suburban
11 52 8 0.86 11:00-11:30 suburban
11 52 9 0.78 11:30-12:00 suburban
11 53 0 0.72 07:00-07:30 suburban
11 53 1 0.60 07:30-08:00 suburban
11 53 2 0.50 08:00-08:30 suburban
11 53 3 0.55 08:30-09:00 suburban
11 53 4 0.68 09:00-09:30 suburban
11 53 5 0.78 09:30-10:00 suburban
11 53 6 0.86 10:00-10:30 suburban
11 53 7 0.90 10:30-11:00 suburban
11 53 8 0.86 11:00-11:30 suburban
11 53 9 0.78 11:30-12:00 suburban
11 54 0 0.72 07:00-07:30 suburban
11 54 1 0.60 07:30-08:00 suburban
11 54 2 0.50 08:00-08:30 suburban
11 54 3 0.55 08:30-09:00 suburban
11 54 4 0.68 09:00-09:30 suburban
11 54 5 0.78 09:30-10:00 suburban
11 54 6 0.86 10:00-10:30 suburban
11 54 7 0.90 10:30-11:00 suburban
11 54 8 0.86 11:00-11:30 suburban
11 54 9 0.78 11:30-12:00 suburban
11 55 0 0.80 07:00-07:30 arterial
11 55 1 0.70 07:30-08:00 arterial
11 55 2 0.60 08:00-08:30 arterial
11 55 3 0.65 08:30-09:00 arterial
11 55 4 0.75 09:00-09:30 arterial
11 55 5 0.82 09:30-10:00 arterial
11 55 6 0.90 10:00-10:30 arterial
11 55 7 0.95 10:30-11:00 arterial
11 55 8 0.90 11:00-11:30 arterial
11 55 9 0.82 11:30-12:00 arterial
11 56 0 0.72 07:00-07:30 suburban
11 56 1 0.60 07:30-08:00 suburban
11 56 2 0.50 08:00-08:30 suburban
11 56 3 0.55 08:30-09:00 suburban
11 56 4 0.68 09:00-09:30 suburban
11 56 5 0.78 09:30-10:00 suburban
11 56 6 0.86 10:00-10:30 suburban
11 56 7 0.90 10:30-11:00 suburban
11 56 8 0.86 11:00-11:30 suburban
11 56 9 0.78 11:30-12:00 suburban
11 57 0 0.65 07:00-07:30 urban
11 57 1 0.50 07:30-08:00 urban
11 57 2 0.40 08:00-08:30 urban
11 57 3 0.45 08:30-09:00 urban
11 57 4 0.60 09:00-09:30 urban
11 57 5 0.70 09:30-10:00 urban
11 57 6 0.80 10:00-10:30 urban
11 57 7 0.85 10:30-11:00 urban
11 57 8 0.80 11:00-11:30 urban
11 57 9 0.70 11:30-12:00 urban
11 58 0 0.80 07:00-07:30 arterial
11 58 1 0.70 07:30-08:00 arterial
11 58 2 0.60 08:00-08:30 arterial
11 58 3 0.65 08:30-09:00 arterial
11 58 4 0.75 09:00-09:30 arterial
11 58 5 0.82 09:30-10:00 arterial
11 58 6 0.90 10:00-10:30 arterial
11 58 7 0.95 10:30-11:00 arterial
11 58 8 0.90 11:00-11:30 arterial
11 58 9 0.82 11:30-12:00 arterial
11 59 0 0.65 07:00-07:30 urban
11 59 1 0.50 07:30-08:00 urban
11 59 2 0.40 08:00-08:30 urban
11 59 3 0.45 08:30-09:00 urban
11 59 4 0.60 09:00-09:30 urban
11 59 5 0.70 09:30-10:00 urban
11 59 6 0.80 10:00-10:30 urban
11 59 7 0.85 10:30-11:00 urban
11 59 8 0.80 11:00-11:30 urban
11 59 9 0.70 11:30-12:00 urban
11 60 0 0.72 07:00-07:30 suburban
11 60 1 0.60 07:30-08:00 suburban
11 60 2 0.50 08:00-08:30 suburban
11 60 3 0.55 08:30-09:00 suburban
11 60 4 0.68 09:00-09:30 suburban
11 60 5 0.78 09:30-10:00 suburban
11 60 6 0.86 10:00-10:30 suburban
11 60 7 0.90 10:30-11:00 suburban
11 60 8 0.86 11:00-11:30 suburban
11 60 9 0.78 11:30-12:00 suburban
11 61 0 0.65 07:00-07:30 urban
11 61 1 0.50 07:30-08:00 urban
11 61 2 0.40 08:00-08:30 urban
11 61 3 0.45 08:30-09:00 urban
11 61 4 0.60 09:00-09:30 urban
11 61 5 0.70 09:30-10:00 urban
11 61 6 0.80 10:00-10:30 urban
11 61 7 0.85 10:30-11:00 urban
11 61 8 0.80 11:00-11:30 urban
11 61 9 0.70 11:30-12:00 urban
11 62 0 0.65 07:00-07:30 urban
11 62 1 0.50 07:30-08:00 urban
11 62 2 0.40 08:00-08:30 urban
11 62 3 0.45 08:30-09:00 urban
11 62 4 0.60 09:00-09:30 urban
11 62 5 0.70 09:30-10:00 urban
11 62 6 0.80 10:00-10:30 urban
11 62 7 0.85 10:30-11:00 urban
11 62 8 0.80 11:00-11:30 urban
11 62 9 0.70 11:30-12:00 urban
11 63 0 0.80 07:00-07:30 arterial
11 63 1 0.70 07:30-08:00 arterial
11 63 2 0.60 08:00-08:30 arterial
11 63 3 0.65 08:30-09:00 arterial
11 63 4 0.75 09:00-09:30 arterial
11 63 5 0.82 09:30-10:00 arterial
11 63 6 0.90 10:00-10:30 arterial
11 63 7 0.95 10:30-11:00 arterial
11 63 8 0.90 11:00-11:30 arterial
11 63 9 0.82 11:30-12:00 arterial
11 64 0 0.80 07:00-07:30 arterial
11 64 1 0.70 07:30-08:00 arterial
11 64 2 0.60 08:00-08:30 arterial
11 64 3 0.65 08:30-09:00 arterial
11 64 4 0.75 09:00-09:30 arterial
11 64 5 0.82 09:30-10:00 arterial
11 64 6 0.90 10:00-10:30 arterial
11 64 7 0.95 10:30-11:00 arterial
11 64 8 0.90 11:00-11:30 arterial
11 64 9 0.82 11:30-12:00 arterial
11 65 0 0.80 07:00-07:30 arterial
11 65 1 0.70 07:30-08:00 arterial
11 65 2 0.60 08:00-08:30 arterial
11 65 3 0.65 08:30-09:00 arterial
11 65 4 0.75 09:00-09:30 arterial
11 65 5 0.82 09:30-10:00 arterial
11 65 6 0.90 10:00-10:30 arterial
11 65 7 0.95 10:30-11:00 arterial
11 65 8 0.90 11:00-11:30 arterial
11 65 9 0.82 11:30-12:00 arterial
11 66 0 0.72 07:00-07:30 suburban
11 66 1 0.60 07:30-08:00 suburban
11 66 2 0.50 08:00-08:30 suburban
11 66 3 0.55 08:30-09:00 suburban
11 66 4 0.68 09:00-09:30 suburban
11 66 5 0.78 09:30-10:00 suburban
11 66 6 0.86 10:00-10:30 suburban
11 66 7 0.90 10:30-11:00 suburban
11 66 8 0.86 11:00-11:30 suburban
11 66 9 0.78 11:30-12:00 suburban
11 67 0 0.72 07:00-07:30 suburban
11 67 1 0.60 07:30-08:00 suburban
11 67 2 0.50 08:00-08:30 suburban
11 67 3 0.55 08:30-09:00 suburban
11 67 4 0.68 09:00-09:30 suburban
11 67 5 0.78 09:30-10:00 suburban
11 67 6 0.86 10:00-10:30 suburban
11 67 7 0.90 10:30-11:00 suburban
11 67 8 0.86 11:00-11:30 suburban
11 67 9 0.78 11:30-12:00 suburban
11 68 0 0.65 07:00-07:30 urban
11 68 1 0.50 07:30-08:00 urban
11 68 2 0.40 08:00-08:30 urban
11 68 3 0.45 08:30-09:00 urban
11 68 4 0.60 09:00-09:30 urban
11 68 5 0.70 09:30-10:00 urban
11 68 6 0.80 10:00-10:30 urban
11 68 7 0.85 10:30-11:00 urban
11 68 8 0.80 11:00-11:30 urban
11 68 9 0.70 11:30-12:00 urban
11 69 0 0.72 07:00-07:30 suburban
11 69 1 0.60 07:30-08:00 suburban
11 69 2 0.50 08:00-08:30 suburban
11 69 3 0.55 08:30-09:00 suburban
11 69 4 0.68 09:00-09:30 suburban
11 69 5 0.78 09:30-10:00 suburban
11 69 6 0.86 10:00-10:30 suburban
11 69 7 0.90 10:30-11:00 suburban
11 69 8 0.86 11:00-11:30 suburban
11 69 9 0.78 11:30-12:00 suburban
11 70 0 0.65 07:00-07:30 urban
11 70 1 0.50 07:30-08:00 urban
11 70 2 0.40 08:00-08:30 urban
11 70 3 0.45 08:30-09:00 urban
11 70 4 0.60 09:00-09:30 urban
11 70 5 0.70 09:30-10:00 urban
11 70 6 0.80 10:00-10:30 urban
11 70 7 0.85 10:30-11:00 urban
11 70 8 0.80 11:00-11:30 urban
11 70 9 0.70 11:30-12:00 urban
11 71 0 0.65 07:00-07:30 urban
11 71 1 0.50 07:30-08:00 urban
11 71 2 0.40 08:00-08:30 urban
11 71 3 0.45 08:30-09:00 urban
11 71 4 0.60 09:00-09:30 urban
11 71 5 0.70 09:30-10:00 urban
11 71 6 0.80 10:00-10:30 urban
11 71 7 0.85 10:30-11:00 urban
11 71 8 0.80 11:00-11:30 urban
11 71 9 0.70 11:30-12:00 urban
11 72 0 0.80 07:00-07:30 arterial
11 72 1 0.70 07:30-08:00 arterial
11 72 2 0.60 08:00-08:30 arterial
11 72 3 0.65 08:30-09:00 arterial
11 72 4 0.75 09:00-09:30 arterial
11 72 5 0.82 09:30-10:00 arterial
11 72 6 0.90 10:00-10:30 arterial
11 72 7 0.95 10:30-11:00 arterial
11 72 8 0.90 11:00-11:30 arterial
11 72 9 0.82 11:30-12:00 arterial
11 73 0 0.72 07:00-07:30 suburban
11 73 1 0.60 07:30-08:00 suburban
11 73 2 0.50 08:00-08:30 suburban
11 73 3 0.55 08:30-09:00 suburban
11 73 4 0.68 09:00-09:30 suburban
11 73 5 0.78 09:30-10:00 suburban
11 73 6 0.86 10:00-10:30 suburban
11 73 7 0.90 10:30-11:00 suburban
11 73 8 0.86 11:00-11:30 suburban
11 73 9 0.78 11:30-12:00 suburban
11 74 0 0.72 07:00-07:30 suburban
11 74 1 0.60 07:30-08:00 suburban
11 74 2 0.50 08:00-08:30 suburban
11 74 3 0.55 08:30-09:00 suburban
11 74 4 0.68 09:00-09:30 suburban
11 74 5 0.78 09:30-10:00 suburban
11 74 6 0.86 10:00-10:30 suburban
11 74 7 0.90 10:30-11:00 suburban
11 74 8 0.86 11:00-11:30 suburban
11 74 9 0.78 11:30-12:00 suburban
11 75 0 0.65 07:00-07:30 urban
11 75 1 0.50 07:30-08:00 urban
11 75 2 0.40 08:00-08:30 urban
11 75 3 0.45 08:30-09:00 urban
11 75 4 0.60 09:00-09:30 urban
11 75 5 0.70 09:30-10:00 urban
11 75 6 0.80 10:00-10:30 urban
11 75 7 0.85 10:30-11:00 urban
11 75 8 0.80 11:00-11:30 urban
11 75 9 0.70 11:30-12:00 urban
11 76 0 0.65 07:00-07:30 urban
11 76 1 0.50 07:30-08:00 urban
11 76 2 0.40 08:00-08:30 urban
11 76 3 0.45 08:30-09:00 urban
11 76 4 0.60 09:00-09:30 urban
11 76 5 0.70 09:30-10:00 urban
11 76 6 0.80 10:00-10:30 urban
11 76 7 0.85 10:30-11:00 urban
11 76 8 0.80 11:00-11:30 urban
11 76 9 0.70 11:30-12:00 urban
11 77 0 0.80 07:00-07:30 arterial
11 77 1 0.70 07:30-08:00 arterial
11 77 2 0.60 08:00-08:30 arterial
11 77 3 0.65 08:30-09:00 arterial
11 77 4 0.75 09:00-09:30 arterial
11 77 5 0.82 09:30-10:00 arterial
11 77 6 0.90 10:00-10:30 arterial
11 77 7 0.95 10:30-11:00 arterial
11 77 8 0.90 11:00-11:30 arterial
11 77 9 0.82 11:30-12:00 arterial
11 78 0 0.65 07:00-07:30 urban
11 78 1 0.50 07:30-08:00 urban
11 78 2 0.40 08:00-08:30 urban
11 78 3 0.45 08:30-09:00 urban
11 78 4 0.60 09:00-09:30 urban
11 78 5 0.70 09:30-10:00 urban
11 78 6 0.80 10:00-10:30 urban
11 78 7 0.85 10:30-11:00 urban
11 78 8 0.80 11:00-11:30 urban
11 78 9 0.70 11:30-12:00 urban
11 79 0 0.80 07:00-07:30 arterial
11 79 1 0.70 07:30-08:00 arterial
11 79 2 0.60 08:00-08:30 arterial
11 79 3 0.65 08:30-09:00 arterial
11 79 4 0.75 09:00-09:30 arterial
11 79 5 0.82 09:30-10:00 arterial
11 79 6 0.90 10:00-10:30 arterial
11 79 7 0.95 10:30-11:00 arterial
11 79 8 0.90 11:00-11:30 arterial
11 79 9 0.82 11:30-12:00 arterial
11 80 0 0.65 07:00-07:30 urban
11 80 1 0.50 07:30-08:00 urban
11 80 2 0.40 08:00-08:30 urban
11 80 3 0.45 08:30-09:00 urban
11 80 4 0.60 09:00-09:30 urban
11 80 5 0.70 09:30-10:00 urban
11 80 6 0.80 10:00-10:30 urban
11 80 7 0.85 10:30-11:00 urban
11 80 8 0.80 11:00-11:30 urban
11 80 9 0.70 11:30-12:00 urban
11 81 0 0.80 07:00-07:30 arterial
11 81 1 0.70 07:30-08:00 arterial
11 81 2 0.60 08:00-08:30 arterial
11 81 3 0.65 08:30-09:00 arterial
11 81 4 0.75 09:00-09:30 arterial
11 81 5 0.82 09:30-10:00 arterial
11 81 6 0.90 10:00-10:30 arterial
11 81 7 0.95 10:30-11:00 arterial
11 81 8 0.90 11:00-11:30 arterial
11 81 9 0.82 11:30-12:00 arterial
11 82 0 0.65 07:00-07:30 urban
11 82 1 0.50 07:30-08:00 urban
11 82 2 0.40 08:00-08:30 urban
11 82 3 0.45 08:30-09:00 urban
11 82 4 0.60 09:00-09:30 urban
